"term","frequency","density","occurrence"
"replica",2,1.44532689681089e-05,0.004
"replicas",2,1.44532689681089e-05,0.004
"replicasfastnetspainnet",2,1.44532689681089e-05,0.004
"reproduced",2,1.44532689681089e-05,0.004
"sunglasses",2,1.44532689681089e-05,0.004
"wallets",2,1.44532689681089e-05,0.004
"watches",2,1.44532689681089e-05,0.004
"abatementbr",1,7.22663448405443e-06,0.002
"actionhttpwwpicqcomwhitepagespagemehtml",1,7.22663448405443e-06,0.002
"advertisements",1,7.22663448405443e-06,0.002
"appealsbr",1,7.22663448405443e-06,0.002
"arizona",2,1.44532689681089e-05,0.004
"arkansas",2,1.44532689681089e-05,0.004
"assistants",1,7.22663448405443e-06,0.002
"attorneys",1,7.22663448405443e-06,0.002
"auditsbr",1,7.22663448405443e-06,0.002
"bfontbrbr",1,7.22663448405443e-06,0.002
"carolina",6,4.33598069043266e-05,0.004
"colorado",3,2.16799034521633e-05,0.006
"colorbemailbfont",1,7.22663448405443e-06,0.002
"colorbfull",1,7.22663448405443e-06,0.002
"colorbphone",1,7.22663448405443e-06,0.002
"colorbstatebfont",1,7.22663448405443e-06,0.002
"colorbtax",1,7.22663448405443e-06,0.002
"colorbtime",1,7.22663448405443e-06,0.002
"columbia",6,4.33598069043266e-05,0.006
"connecticut",2,1.44532689681089e-05,0.004
"contactbfont",1,7.22663448405443e-06,0.002
"dakota",6,4.33598069043266e-05,0.004
"daysbrbr",1,7.22663448405443e-06,0.002
"defensebr",1,7.22663448405443e-06,0.002
"delaware",2,1.44532689681089e-05,0.004
"delaybrbr",1,7.22663448405443e-06,0.002
"dist",1,7.22663448405443e-06,0.002
"fonttdtrtable",1,7.22663448405443e-06,0.002
"garnishmentsbr",1,7.22663448405443e-06,0.002
"hampshire",3,2.16799034521633e-05,0.004
"htmlheadtitletitleheadbody",1,7.22663448405443e-06,0.002
"indiana",2,1.44532689681089e-05,0.004
"interestbrbrbr",1,7.22663448405443e-06,0.002
"iowa",2,1.44532689681089e-05,0.004
"irs",2,1.44532689681089e-05,0.002
"kansas",3,2.16799034521633e-05,0.006
"kentucky",2,1.44532689681089e-05,0.004
"leviesbr",1,7.22663448405443e-06,0.002
"louisiana",2,1.44532689681089e-05,0.004
"maine",2,1.44532689681089e-05,0.004
"maryland",2,1.44532689681089e-05,0.004
"massachusetts",2,1.44532689681089e-05,0.004
"maxlengthinput",1,7.22663448405443e-06,0.002
"maxlengthtdtr",4,2.89065379362177e-05,0.002
"mexico",5,3.61331724202722e-05,0.006
"michigan",2,1.44532689681089e-05,0.004
"minnesota",2,1.44532689681089e-05,0.004
"mississippi",2,1.44532689681089e-05,0.004
"missouri",2,1.44532689681089e-05,0.004
"montana",2,1.44532689681089e-05,0.004
"morebrbr",1,7.22663448405443e-06,0.002
"namebfont",1,7.22663448405443e-06,0.002
"namebody",12,8.67196138086532e-05,0.002
"namefrom",1,7.22663448405443e-06,0.002
"namefromemail",1,7.22663448405443e-06,0.002
"namepagerform",1,7.22663448405443e-06,0.002
"namerecipient",1,7.22663448405443e-06,0.002
"nameto",1,7.22663448405443e-06,0.002
"nbspnbsptdtdinput",6,4.33598069043266e-05,0.002
"nebraska",2,1.44532689681089e-05,0.004
"numberbfont",1,7.22663448405443e-06,0.002
"oklahoma",3,2.16799034521633e-05,0.006
"oregon",2,1.44532689681089e-05,0.004
"owe",1,7.22663448405443e-06,0.002
"paralegals",1,7.22663448405443e-06,0.002
"penalties",1,7.22663448405443e-06,0.002
"penalty",3,2.16799034521633e-05,0.002
"pennsylvania",2,1.44532689681089e-05,0.004
"preparationbr",1,7.22663448405443e-06,0.002
"protectionbr",1,7.22663448405443e-06,0.002
"qbvqlvq",1,7.22663448405443e-06,0.002
"reconsiderationbr",1,7.22663448405443e-06,0.002
"rhode",2,1.44532689681089e-05,0.004
"seizuresbr",1,7.22663448405443e-06,0.002
"supplied",1,7.22663448405443e-06,0.002
"tablebrbr",1,7.22663448405443e-06,0.002
"texas",2,1.44532689681089e-05,0.004
"timebrbrbrbr",1,7.22663448405443e-06,0.002
"trtdnbsptdtdinput",1,7.22663448405443e-06,0.002
"utah",2,1.44532689681089e-05,0.004
"valueak",1,7.22663448405443e-06,0.002
"valueal",1,7.22663448405443e-06,0.002
"valuear",1,7.22663448405443e-06,0.002
"valueaz",1,7.22663448405443e-06,0.002
"valuebesttimeinput",1,7.22663448405443e-06,0.002
"valueca",1,7.22663448405443e-06,0.002
"valueco",1,7.22663448405443e-06,0.002
"valuect",1,7.22663448405443e-06,0.002
"valuedc",1,7.22663448405443e-06,0.002
"valuede",1,7.22663448405443e-06,0.002
"valuedebtsizeinput",1,7.22663448405443e-06,0.002
"valueediecyahoocouk",1,7.22663448405443e-06,0.002
"valueemailinput",1,7.22663448405443e-06,0.002
"valuefl",1,7.22663448405443e-06,0.002
"valuega",1,7.22663448405443e-06,0.002
"valuehi",1,7.22663448405443e-06,0.002
"valueia",1,7.22663448405443e-06,0.002
"valueid",1,7.22663448405443e-06,0.002
"valueil",1,7.22663448405443e-06,0.002
"valuein",1,7.22663448405443e-06,0.002
"valueirircom",2,1.44532689681089e-05,0.002
"valueks",1,7.22663448405443e-06,0.002
"valueky",1,7.22663448405443e-06,0.002
"valuela",1,7.22663448405443e-06,0.002
"valuema",1,7.22663448405443e-06,0.002
"valuemd",1,7.22663448405443e-06,0.002
"valueme",1,7.22663448405443e-06,0.002
"valuemi",1,7.22663448405443e-06,0.002
"valuemn",1,7.22663448405443e-06,0.002
"valuemo",1,7.22663448405443e-06,0.002
"valuems",1,7.22663448405443e-06,0.002
"valuemt",1,7.22663448405443e-06,0.002
"valuenameinput",1,7.22663448405443e-06,0.002
"valuenc",1,7.22663448405443e-06,0.002
"valuend",1,7.22663448405443e-06,0.002
"valuene",1,7.22663448405443e-06,0.002
"valuenh",1,7.22663448405443e-06,0.002
"valuenj",1,7.22663448405443e-06,0.002
"valuenm",1,7.22663448405443e-06,0.002
"valuenv",1,7.22663448405443e-06,0.002
"valueny",1,7.22663448405443e-06,0.002
"valueoh",1,7.22663448405443e-06,0.002
"valueok",1,7.22663448405443e-06,0.002
"valueor",1,7.22663448405443e-06,0.002
"valuepa",1,7.22663448405443e-06,0.002
"valuephoneinput",1,7.22663448405443e-06,0.002
"valueri",1,7.22663448405443e-06,0.002
"valuesc",1,7.22663448405443e-06,0.002
"valuesd",1,7.22663448405443e-06,0.002
"valuestate",1,7.22663448405443e-06,0.002
"valuesubmittdtr",1,7.22663448405443e-06,0.002
"valuetdtr",1,7.22663448405443e-06,0.002
"valuetn",1,7.22663448405443e-06,0.002
"valuetx",1,7.22663448405443e-06,0.002
"valueut",1,7.22663448405443e-06,0.002
"valueva",1,7.22663448405443e-06,0.002
"valuevt",1,7.22663448405443e-06,0.002
"valuewa",1,7.22663448405443e-06,0.002
"valuewi",1,7.22663448405443e-06,0.002
"valuewv",1,7.22663448405443e-06,0.002
"valuewy",1,7.22663448405443e-06,0.002
"vermont",2,1.44532689681089e-05,0.004
"wage",1,7.22663448405443e-06,0.002
"widthtrtdfont",1,7.22663448405443e-06,0.002
"wisconsin",2,1.44532689681089e-05,0.004
"withbrbr",1,7.22663448405443e-06,0.002
"wyoming",2,1.44532689681089e-05,0.004
"diwodkzfpsditbdi",1,7.22663448405443e-06,0.002
"kysrkysncgkotyoxnougeltgynunobknzmysuxbzitodgywdstey",1,7.22663448405443e-06,0.002
"lmnvbsvchrvdxrklmhbwwncisrkysrkysrkysrkysrkysrkysrkysrkysr",1,7.22663448405443e-06,0.002
"mjztsmrnmsnjlltnndmymlnwvxcylwwnwknzqynerhzwltangzn",1,7.22663448405443e-06,0.002
"nextparteacdee",1,7.22663448405443e-06,0.002
"qqwsbbvyigbibevkqgtwawvzlgkdqpodhrwoivzhzklnnwzwnp",1,7.22663448405443e-06,0.002
"ywxkaxnjbvudhmdsjbvdqorkysrkysrkysrkysrkysrkysrkysrkysr",1,7.22663448405443e-06,0.002
"zwfzzsbaxnpdcagdqoncmhdhalykdmqucblylhbgrpcnvdwczr",1,7.22663448405443e-06,0.002
"bgcoloraaacentera",2,1.44532689681089e-05,0.004
"borderatdtda",4,2.89065379362177e-05,0.004
"borderatdtrtabletdtrtablea",2,1.44532689681089e-05,0.004
"borderatdtrtrtd",2,1.44532689681089e-05,0.004
"borderatdtrtrtda",2,1.44532689681089e-05,0.004
"cellpaddingtrtdtable",2,1.44532689681089e-05,0.004
"cellspacingtrtd",4,2.89065379362177e-05,0.004
"colornote",2,1.44532689681089e-05,0.004
"facegeneva",4,2.89065379362177e-05,0.004
"hardcorefontstrongabrbrbrbrdiv",2,1.44532689681089e-05,0.004
"hrefhttpwwwfreepornsecretsnetbnrj",14,0.000101172882776762,0.004
"htmltable",2,1.44532689681089e-05,0.004
"pornstrongfontabrtable",2,1.44532689681089e-05,0.004
"sanserifinstant",2,1.44532689681089e-05,0.004
"sanserifstrongget",2,1.44532689681089e-05,0.004
"srchttpwwwfreepornsecretsnetartfreepornsecretshcfpsgif",6,4.33598069043266e-05,0.004
"srchttpwwwfreepornsecretsnetartfreepornsecretshcfpsjpg",4,2.89065379362177e-05,0.004
"subjectfontdivcentertdtrtablehtml",2,1.44532689681089e-05,0.004
"targetblankfont",3,2.16799034521633e-05,0.006
"targetblankstrongfont",2,1.44532689681089e-05,0.004
"actiondmailtoaudconfbbmailnetsubjectdaudiocinquiry",1,7.22663448405443e-06,0.002
"bmailnetubrtype",1,7.22663448405443e-06,0.002
"fontfonttdtrtbodytablepcenterbodyhtml",1,7.22663448405443e-06,0.002
"uremoveb",1,7.22663448405443e-06,0.002
"aaaoxaaadsqblssogwaajjrefuenrsqtgdlpvstwctvbegyrjmjqzgehbnnjji",1,7.22663448405443e-06,0.002
"aacnetfmpvjrxpuzpnlunbjliucsjijyvoxctlxhqufmdlpkhsyxfpdkzyowlrn",1,7.22663448405443e-06,0.002
"aaqfeuektvhuuvidclgeyenqagakdodzyqytleycsywserclhosipyqvlrer",1,7.22663448405443e-06,0.002
"aawmacjvbsererererererererererfvsyiillbjwljxxcucypkkpjlmmmirwcxlc",1,7.22663448405443e-06,0.002
"abdxtkydtcwqmkkhviorxxjwqyowtjgibvoiizckxqqepmoilngkaadyksurbvnpg",1,7.22663448405443e-06,0.002
"abjwyrloaucykxilcwveleaenwidyrpksovflgexstwaplguydyygghtfwkrlrfwr",1,7.22663448405443e-06,0.002
"abrtrhjphpbpkkhcqmltlkqufheyxehuxndcycschabkqufmhlvtaqfwvadpmrc",1,7.22663448405443e-06,0.002
"aceefvrnfjkurfraxxhnnzdbhyowzuyznpsxkkzzpkqmfjfkjwfdqhsdmhjewn",1,7.22663448405443e-06,0.002
"aclbioruckahvdrxzzzzhziklgrkuphvrhrrzphzhyilxfybhvrgwakjwcblkooqyygv",1,7.22663448405443e-06,0.002
"actyyjgokdgsmcoozyyfrerfcuwmuurgpowcxlturaklowbefnndzgyoiiilsy",1,7.22663448405443e-06,0.002
"adigimavnccwauqezstxzorkjzyfewkcdjmdsuxtfivexnxmkffqejmietqgql",1,7.22663448405443e-06,0.002
"adnetvhenjhbweeuynabyaehaixsipdcwcyzjdyfhqqxzwjgziautmyjlnijptdrxq",1,7.22663448405443e-06,0.002
"adqpfmynrehzvoaansfjzonhyijxacovlxhyyacyanibaonsifzqzoncjpwex",1,7.22663448405443e-06,0.002
"adybhbhlcvamidmesmmrahoyhduacjhspuwuetpazieojidpyedbibnfxihtcctk",1,7.22663448405443e-06,0.002
"aetgqqzzqnwamcubcozrarfdclddbsponjppzzmvlatxdegzrobclkyhanrlt",1,7.22663448405443e-06,0.002
"afyyndozjnmbfhbmbcsfamsrvmyzkgshmqmysmjnvmmkxbhlfbrshlqpamxcfqwph",1,7.22663448405443e-06,0.002
"agdsjlfeuoaqcszgdjtmbtbtdgppdnnqzfwdbxxphyvhxkskbspddpqzttxviexn",1,7.22663448405443e-06,0.002
"agfawyonvybcgjzgvmyxvsdcnwtuwponcjwvcrbgudqoivtlbmrpzltltncjxaxrs",1,7.22663448405443e-06,0.002
"agldywihoubysqwintlykwpqkbowoukyclxgdlqzobbetouhmcbxqdxhcrohhfmu",1,7.22663448405443e-06,0.002
"agmdbgggdaeagidaqacawqferihbjfbefhbxqicygrfryxizkhsdikqllbfaznfriyjgpki",1,7.22663448405443e-06,0.002
"agsbypkxaymnumnqbcaagqmcajgppjepsjzyzaonnrcbxntgcbxxgworpbfwbaqdf",1,7.22663448405443e-06,0.002
"agxwmsdfyobdhcacrgeagtoafojwuiasyahdfyosjtwxgovzdvdvbwaioddjir",1,7.22663448405443e-06,0.002
"ahmymrsypkogxvszihbzrjluyeqbdgcccducoqyiqmsodvbeczizuvmgwlvthengos",1,7.22663448405443e-06,0.002
"ahojnofeyviiiikjwoitzqaqobgtfvnzvublqywnapabbasdurmyugfxwnzueuuuht",1,7.22663448405443e-06,0.002
"ahqciroatckfufuxefhacttmvughgehnfqejkzpqbdvzjhojyfraopaaaar",1,7.22663448405443e-06,0.002
"ahtfsvomtrnylcagpnlfapnjdojtjhvukdsabbjwankangjyhhnuovpmojpsgykllmd",1,7.22663448405443e-06,0.002
"ahvdheadbwwbcobpsdmjvzrbunnzqnvgzarzzmukykprqysejwyn",1,7.22663448405443e-06,0.002
"aiizgrzfrgcdkzdpyroqlxocntjhyjpckucdbuskehjwrigfawgxu",1,7.22663448405443e-06,0.002
"aipvmqasuokccnpziomuacgdgrltmhvtvfpfrbzpxvcmghqzidfxqctkagkgjyxstnf",1,7.22663448405443e-06,0.002
"ajolnoibirodorefapxrglokzcdqxbkjbtbujkwjthimaawvdxnhemgfotjkk",1,7.22663448405443e-06,0.002
"ajyfggqypdbotldklqzgrrdcteweotvgzbkpattojedgnzzbnsatsyjesmyhr",1,7.22663448405443e-06,0.002
"akavdmtdjeyriiarswdabghuqadiukyicbdxlsyooqegvofpaeodcqkbfrmx",1,7.22663448405443e-06,0.002
"akcgljcoxvegoamhxawiqjdanowqnhiythvliskkbsshimhvvhptrdyoptzzzzzvs",1,7.22663448405443e-06,0.002
"akeokczibvjnsfvrevbwoeglnnzxbdgwmcnmseowcfqzhubdgduciwwosaojjqysdw",1,7.22663448405443e-06,0.002
"akgsbzpnjutxfvhpoonexduxqfmrroqbsrinwywzarbgsnxranckpognnylgffdyi",1,7.22663448405443e-06,0.002
"akmdnpgytgiwckbwcofbusenbnkmgjcyqjvibnhqrjbgyzwikqjszisursticmp",1,7.22663448405443e-06,0.002
"alamtnyvbrlfzhhxwxuuydotbeqbqutgliiunucafwugmrmjpqbhcw",1,7.22663448405443e-06,0.002
"aliytckymmwqqyksvsrjymvszxzogsevjfhsmaxdmkcxepjvqueftloohwhpldzlnx",1,7.22663448405443e-06,0.002
"alsftijpfdhkocvshizudjgqrkkbwwcjnqmmbcutlybbykbbxyiqrvycunvogtnfofttjofdhk",1,7.22663448405443e-06,0.002
"amefchkynztmqmjdxxkcpdotjnzrligjqxjnnqoqstbukxmklwkhtrntylmuztgow",1,7.22663448405443e-06,0.002
"ammtprbicsrerexloyxzxerbnnklpkrpamhoacmzyfdotdttxvdnltttrtmlhtbiycme",1,7.22663448405443e-06,0.002
"andqzycarbettoetznfgtvzcwueebglyxcsjcgessrfyqtulqwvuxzetxcyq",1,7.22663448405443e-06,0.002
"anplpcnvtjflgmajtdeprlbmahpracoyloauisztavarwqffixzycwjzyqnd",1,7.22663448405443e-06,0.002
"anvvvowcsvkikenrdyymovlvxrwrqitmcjtxzedmiiiqkrtunueetrftllvxrgtkdp",1,7.22663448405443e-06,0.002
"aogdecamqoezfsadcyyfgnoszbnhypkjniuitpvngblhfnutsisyoaoxrainkmiv",1,7.22663448405443e-06,0.002
"aogujnjxkazioqldelhcxvvusbaxrpgnuccnoahdahchlxzmrqhdxjjyupy",1,7.22663448405443e-06,0.002
"aoqmfaasgaqajqkzponagpkgmvwmkwumhueutlpecrcllyhzjgleookhzdcbie",1,7.22663448405443e-06,0.002
"aorgnavmmuajhnrbfhhemqhgoxwkriownyvekshpxiirgvufiadjdnvncait",1,7.22663448405443e-06,0.002
"aovvylfrwurxnlmwxnyceckoiiiiikqvzikkpwkznqwhqhumlysdwymraoqqyr",1,7.22663448405443e-06,0.002
"apvrnukpfgqoxxvebassfgupgfauxzfxnrgczgkpwigqoyr",1,7.22663448405443e-06,0.002
"aqtxymteixpteozmiyfffzoneeglnqooqxupqthgjjdomiocszxacpubsnvcu",1,7.22663448405443e-06,0.002
"aqxslitmcfplsfwwjihldsdnykhkcdfbszxhjwtrwkwijryqmclihldgcmgdr",1,7.22663448405443e-06,0.002
"argqdfnmdwcmgckvivcocbattjsrqfoivnvvtnruktvuzmjhhaxpetsaftyorrsnq",1,7.22663448405443e-06,0.002
"arxlwdekdtywniuubbhrkipztnayrryedomxebxnzavxckiozxdmkgdicrnto",1,7.22663448405443e-06,0.002
"arxysqolbymayyekosgvshizudjgqrkwawcmwviqkvwarjvabrtrabbbsabxysqolby",1,7.22663448405443e-06,0.002
"asbjwtzkgdnxbulgwtizeercfrfyruhdqxgsnbppddqhbjwtzkdvedqbxw",1,7.22663448405443e-06,0.002
"asppopazniidlucslpocfcybndjydhozrasrnbscyfwcgnajvlnunbpw",1,7.22663448405443e-06,0.002
"asqmevviyndwjdbpydbewrdglpnvrozzzsoobrytblrdvoiuomvapjkyngyo",1,7.22663448405443e-06,0.002
"asqvwbyajfkyycrmxrwlorjogulntblgwcnkaskhsfddymqulcczgirliiznnjfml",1,7.22663448405443e-06,0.002
"astlreiuialklqmxmtsgzvwpuxilbeqrlwohquzkxrbuzrowxkytxkhkogvysxnq",1,7.22663448405443e-06,0.002
"aszhqsiiiiqrileqdqtuiaqqvallhsqngzgtthfbyyuaibjbeomzhlbv",1,7.22663448405443e-06,0.002
"atasniaygtgbubvyejhifdgkfygfewmovhbdwbbwvpsfggwblidohahiuwhridu",1,7.22663448405443e-06,0.002
"athrzgpitbwjdwthvxpiahrvrutpqtamqgshezlymycbthbzcnvzhgbkxdws",1,7.22663448405443e-06,0.002
"atkswfuvnddmexvegaljencgemeklagwuvgipvfwambeshtqszfdrxouhhprcv",1,7.22663448405443e-06,0.002
"atnugfhhwwyahvgmxtpjbkgytwpsmelpmnxzwnriyljxdqnyusambxemzmwuporjzkp",1,7.22663448405443e-06,0.002
"atsctmukobrzbnerdcqwrrpfengtumbpjbyaewnvzydxtbxuudozhwwsdwnnhsudwzgf",1,7.22663448405443e-06,0.002
"atvsykutzjujgozsdvuxwkiiiqviaztppvunlurqwitpmtduujnfrznrlw",1,7.22663448405443e-06,0.002
"auwznibtqczeqvypegkcsmfihjphfuafgnfntbuvbkcujexeccdanxufqpjwawrqw",1,7.22663448405443e-06,0.002
"avoakrngbpbtvuwqvaovebvbxvabsqtbvwuxvdtuwzqwmttofgekd",1,7.22663448405443e-06,0.002
"avslrjywefkopmotaldmeooorzunrrfflgtjzyntnfyrfmywpmhqflpzcqqyo",1,7.22663448405443e-06,0.002
"avsnctwoihdrppkoxcbibvnkjvkcoefgfhfpbiavqpemdlzdcoubrbvlhknw",1,7.22663448405443e-06,0.002
"avstvoqtjudoxruuajssqfwwjqkuvpazjgrurqqmqcvqqogjyhookpnpwuvf",1,7.22663448405443e-06,0.002
"avtgqwqfqtvloutttnvptfvchictrzasfqncxpivpzvdgpnihvvbivmnmdmyc",1,7.22663448405443e-06,0.002
"awdqojbxnvlwhlywrlcityxjnawljvpbjsncgltctzmvdgvylwhcmdpbjounwluowk",1,7.22663448405443e-06,0.002
"awfqgfuarclnuouclhvefzmwwgodqfcxxgylzqwacdqcfizlfsyxmdojqxbb",1,7.22663448405443e-06,0.002
"awinqilzncjwvdjpzagfwzxrcguphychhcgugawqilmdawmfpmtaynsigdhlwzti",1,7.22663448405443e-06,0.002
"awjrqoaqiivojltvdywsoisxavkunluczzxqmuvwksdfbokzmnwjefgyeg",1,7.22663448405443e-06,0.002
"awradnzugagvpzhptcnwkcjjpsjjawqlinyxnztwfpbcxntaxzpbgvzlltywdl",1,7.22663448405443e-06,0.002
"awwofgjhcfyfdslllbrumqpxvpmpocqtybtdaisurerexvsrmhzswycmfrcclpa",1,7.22663448405443e-06,0.002
"awxnkhzgmnlsodnzhwrorvuarwmiqakybfnmvgiiixmqviditodjoppjvoveku",1,7.22663448405443e-06,0.002
"axdgqcjufvmozlehhhximubmjswyzpygrxjwyzvxefzwtzkxzqdjtqolwspfjjqb",1,7.22663448405443e-06,0.002
"axfqpkqirqofwmmffjwhyyfkuafrmlckbbjvkrvomswliuraeeiiabmlfsatfgw",1,7.22663448405443e-06,0.002
"axzgwnaxzynbqktetamzlzjostuhzxquotkvrwkdueyxmvqeynwtsgprehbvgmrncya",1,7.22663448405443e-06,0.002
"aybndxuqubuwqstanthqvvskyetpewzhkehtbbwhnnebgyrbbhuogphmmb",1,7.22663448405443e-06,0.002
"aygvstanarbdyjflktrccpnyrhdcgaroehembfqjhdlstgrnyrxwfdzvjcvg",1,7.22663448405443e-06,0.002
"ayjgxdsirnealoihskwzhwcdimyahpyovphuitunevkzzpwndifharjedvgoxoo",1,7.22663448405443e-06,0.002
"aykbwiagnryxfkzeumhttjydiuliqvrwmfjayojabmziwxhrbfzjsqtngccezxvuvn",1,7.22663448405443e-06,0.002
"aympmazywpzkdgmlrctpkwawyerznjofnhdzererererewuwekbuqwvkyoaudt",1,7.22663448405443e-06,0.002
"aynpirrqkwobozafmiopevccckjhrtxrkmvlqjdtuodcpujdrzhiovyloipqgobfb",1,7.22663448405443e-06,0.002
"azbgouacmnklmvfpcybtyrsojatoklqzycuzkicbjdcgsqrjuscwqbgsct",1,7.22663448405443e-06,0.002
"aziwmplrtmxqipofjwhkxjhzqukllkmqhqhswlxxacjqjmwmizvlewtwzxlnncvnyi",1,7.22663448405443e-06,0.002
"aznfhwarludiyuhpswdkqpsnjbzkdnqipomlwnoytuewiixjtbajuaeywe",1,7.22663448405443e-06,0.002
"azuclmrqzhjkbfsebsnydakiumvvfastijqlcgsaknxspnlgkbapgoalnlvbwu",1,7.22663448405443e-06,0.002
"azzvsvyisgexhzxadufhgvzhlnmozlxbkpogfszlmyrbojhodbenywrcdn",1,7.22663448405443e-06,0.002
"bagymknajdgatgfsailaggkqcuscyzuhqmhvzxvvqqtzeljoylhynhaqeg",1,7.22663448405443e-06,0.002
"bahgwibkyaaaagaoqcyiiiiiiiiiiiivrzkrhyddtnoppjvoodxtzbieoqjoex",1,7.22663448405443e-06,0.002
"bajizjvlzyvrgqrurdecafquiwnfabaczwxmevrtcnutvwrwbvdsljwewdzwq",1,7.22663448405443e-06,0.002
"bardnlvmhluaaqzmokatlyhssqqijcweoxhgyempuiqxwawivkpsasjothsvgqv",1,7.22663448405443e-06,0.002
"bbjqjyxkwijypqsgkdoqgdzzhlxvffextuvhiyhyxvoamnripadttkdchomdxrps",1,7.22663448405443e-06,0.002
"bbooauuucrueowvvcxhpdjjgsdsgblvfikkqbkcgtsyrfefywqkavkwucwzytpf",1,7.22663448405443e-06,0.002
"bbykbbxyiqrvycunvogtnhraisayudjpsbgvgcwrwbgzkbkwonwerwbyirnwmlayyugovogt",1,7.22663448405443e-06,0.002
"bcbcjxgnzeuuuntpwddbrxpwkwfhykguottnyqcdykfnhptjiapxbkmfjncml",1,7.22663448405443e-06,0.002
"bctfvcrkgzsrkgcwsopfkdtwmhuczsngnxqxsenhhawwlxfxlnpoxpyotwrqwnzcoiiq",1,7.22663448405443e-06,0.002
"bdbpolhspiqpmurvsyfblzzhrbfdtufyvdrqoqinlzszdwpphcpuotixigypi",1,7.22663448405443e-06,0.002
"bdgzdtuiaoveckcykiedycbqwaknyvjxobiaxaegcthvwrlgsqjgktgsablbn",1,7.22663448405443e-06,0.002
"bexccmedevckcrpnnezpwxnegucrwbfijucfhotbanuojnssjpycxsuetcdqxn",1,7.22663448405443e-06,0.002
"bfcrrksfswoetoaakvlgexbepblvjquoowxdenpsfhrsosrzmtbxqlruxhl",1,7.22663448405443e-06,0.002
"bffpehtyphgdbtvawfqeapdrucvhmllbfaepcovnuzvmshpfmhybvzghlqxrsym",1,7.22663448405443e-06,0.002
"bfzctrawynhlnmkxkuptutereukoubbiclgdpmwdvpyzbppodnuexusrvukzzzzjzm",1,7.22663448405443e-06,0.002
"bgjawoaconqvmsnpqlldczbfargcxmlyoeslylrvvjxxdlwuvrhtkwohr",1,7.22663448405443e-06,0.002
"bgkgqlwlcxckjwcwpcjmczxthhrigzgiqcucxxffcbkaeygprevwklvmswjp",1,7.22663448405443e-06,0.002
"bgtspqgkqsasaryulervvxvnjbmsrkgnitwfwcbakfaaacgsoiiiiovymihflef",1,7.22663448405443e-06,0.002
"bgwtuhdaeheoayvaaztvmejatzhjggydlnlubnlyrhldebojqcnbyizwblcn",1,7.22663448405443e-06,0.002
"bgyhddyxvynlvxeegxsanttjcwednrejbkqitiwnipshraduhnccgvmlqqgju",1,7.22663448405443e-06,0.002
"bgzrwgvinobqrbtffuyacgucbqzunpdewqcfurjzclrxbmmftorjedtozvt",1,7.22663448405443e-06,0.002
"bhcsztoymqmzmxbhendblqrzwpaawoogpkkzxpyzyrlmpljnozvoammy",1,7.22663448405443e-06,0.002
"bhmumakezaxkrszjwsghzftvcaaksgnhanagsbomwsfrnckyrszwyigkzgmjzfqy",1,7.22663448405443e-06,0.002
"bhqjvkmkttdqpxdoqihtizwhhdmlvcjpcmwoirlzmfbhqjvkmkttdqouchhcgugejl",1,7.22663448405443e-06,0.002
"bhugudyezmyqjorgkppnospdbxzqktivmcuccrxkreulcsrrpikfrwxnamintw",1,7.22663448405443e-06,0.002
"bidydiarkdsnvfrooirlurnffwzvulmtfgvvpkaiqxggjiijwnbqtkxussnxthwbjgvo",1,7.22663448405443e-06,0.002
"bigzbyjowonrxswspfcmbwmwigxpqiwedbocsrdfsmguxpygoexpwxejeabctsp",1,7.22663448405443e-06,0.002
"biisqolhghvemmprtgbblhjzeyuppxrnghqksodzjqfwtmsmhshifmwtnxwu",1,7.22663448405443e-06,0.002
"bikxuejuvyjycscfefojtdnjqolkwkqzdvuglgjuthauffismhszqefmd",1,7.22663448405443e-06,0.002
"bimcmgvpsatuxrftmdtcjgzbuwlrhgtighfxmiiuonbycednaxvqwpaiiiqvi",1,7.22663448405443e-06,0.002
"bipptlibijcbbudvsonotawufdfjtyxsivclsxdtnubzjuqscrgehlclxysqzmuf",1,7.22663448405443e-06,0.002
"bizfugvfjksbifhzhonardvjalmpazwtxwgndjwdumzlhxaybiszopavzuv",1,7.22663448405443e-06,0.002
"bizldajjphxdqdamvjzjbkbmbmsvunfuerwrgkvxqzbqkydmudgtonnqsradjl",1,7.22663448405443e-06,0.002
"bjaueauqzmujbawbkyhhakqurbschwrqiyrthhvyepubnjiegzzzzoovpanwnncevkduhb",1,7.22663448405443e-06,0.002
"bjencglclztoljvpbiaxmswawdqojbwfyzluojeumgluideumjvpbiaxljbpbiaxlji",1,7.22663448405443e-06,0.002
"bjezpancmgegxjokcxnjcryywgtpjgtyonbgaudpdsxwyjkkyhnbecbvuzmmmadqlal",1,7.22663448405443e-06,0.002
"bjkidkipgkpgxpbmsgcmvspuzpbguttglzdcbocmvmpsiulhcnnywlsltemdlfzmlszxmv",1,7.22663448405443e-06,0.002
"bjltlqxwumpbmehjckeomqswtargkmwnuhjcdhwpezhsbdfonglicwqaiyrhhvs",1,7.22663448405443e-06,0.002
"bjsncgltyxjnawtymdgtoiwmdaxchqdqojbxnvlxbhzluyxrpbdlkbctbjwagfu",1,7.22663448405443e-06,0.002
"bjzvzyvbbuwtvnssmpqsmesmvmxymyasscnjdqqbdirvcknjonpsjxvkjihaoyqsmo",1,7.22663448405443e-06,0.002
